"ID";"SoortMisdrijf";"RegioS";"Perioden";"GeregistreerdeMisdrijven_1";"Aangiften_2";"Internetaangiften_3"
"27476";"0.0.0 ";"GM0547";"2020JJ00";"1011";"843";"487"
"27628";"0.0.0 ";"GM1916";"2020JJ00";"3534";"2963";"1522"
"27780";"0.0.0 ";"GM0995";"2020JJ00";"4012";"3246";"1427"
"27932";"0.0.0 ";"GM1640";"2020JJ00";"1209";"985";"511"
"28084";"0.0.0 ";"GM0327";"2020JJ00";"881";"761";"456"
"28236";"0.0.0 ";"GM1705";"2020JJ00";"1218";"1054";"551"
"28388";"0.0.0 ";"GM0553";"2020JJ00";"736";"623";"346"
"28540";"0.0.0 ";"GM0262";"2020JJ00";"862";"729";"417"
"28692";"0.0.0 ";"GM0809";"2020JJ00";"910";"782";"353"
"28844";"0.0.0 ";"GM0331";"2020JJ00";"399";"342";"168"
"28996";"0.0.0 ";"GM0168";"2020JJ00";"584";"432";"248"
"29148";"0.0.0 ";"GM0263";"2020JJ00";"984";"828";"417"
"29300";"0.0.0 ";"GM1641";"2020JJ00";"728";"602";"300"
"29452";"0.0.0 ";"GM1991";"2020JJ00";"2351";"1991";"989"
"29604";"0.0.0 ";"GM0556";"2020JJ00";"1381";"1208";"601"
"29756";"0.0.0 ";"GM0935";"2020JJ00";"6805";"5874";"2918"
"29908";"0.0.0 ";"GM0420";"2020JJ00";"1427";"1216";"582"
"30060";"0.0.0 ";"GM0938";"2020JJ00";"585";"521";"311"
"30212";"0.0.0 ";"GM1948";"2020JJ00";"2734";"2318";"1349"
"30364";"0.0.0 ";"GM0119";"2020JJ00";"1185";"1041";"504"
"30516";"0.0.0 ";"GM0687";"2020JJ00";"2189";"1700";"783"
"30668";"0.0.0 ";"GM1842";"2020JJ00";"583";"486";"298"
"30820";"0.0.0 ";"GM1731";"2020JJ00";"994";"831";"388"
"30972";"0.0.0 ";"GM1952";"2020JJ00";"2046";"1777";"990"
"31124";"0.0.0 ";"GM1709";"2020JJ00";"1467";"1244";"774"
"31276";"0.0.0 ";"GM1978";"2020JJ00";"977";"782";"456"
"31428";"0.0.0 ";"GM1955";"2020JJ00";"1061";"916";"484"
"31580";"0.0.0 ";"GM0335";"2020JJ00";"389";"343";"161"
"31732";"0.0.0 ";"GM0944";"2020JJ00";"245";"226";"143"
"31884";"0.0.0 ";"GM1740";"2020JJ00";"686";"572";"295"
"32036";"0.0.0 ";"GM0946";"2020JJ00";"395";"315";"154"
"32188";"0.0.0 ";"GM0356";"2020JJ00";"3618";"3146";"1852"
"32340";"0.0.0 ";"GM0569";"2020JJ00";"737";"570";"276"
"32492";"0.0.0 ";"GM0267";"2020JJ00";"1292";"1106";"578"
"32644";"0.0.0 ";"GM0268";"2020JJ00";"10973";"9474";"5374"
"32796";"0.0.0 ";"GM1930";"2020JJ00";"3955";"3140";"1468"
"32948";"0.0.0 ";"GM1970";"2020JJ00";"1117";"870";"444"
"33100";"0.0.0 ";"GM1695";"2020JJ00";"285";"248";"119"
"33252";"0.0.0 ";"GM1699";"2020JJ00";"738";"635";"323"
"33404";"0.0.0 ";"GM0171";"2020JJ00";"1755";"1548";"690"
"33556";"0.0.0 ";"GM0575";"2020JJ00";"1728";"1432";"814"
"33708";"0.0.0 ";"GM0820";"2020JJ00";"738";"658";"367"
"33860";"0.0.0 ";"GM0302";"2020JJ00";"795";"616";"316"
"34012";"0.0.0 ";"GM0579";"2020JJ00";"819";"671";"359"
"34164";"0.0.0 ";"GM0823";"2020JJ00";"611";"547";"301"
"34316";"0.0.0 ";"GM0824";"2020JJ00";"1095";"967";"523"
"34468";"0.0.0 ";"GM1895";"2020JJ00";"1452";"1092";"460"
"34620";"0.0.0 ";"GM0269";"2020JJ00";"653";"528";"266"
"34772";"0.0.0 ";"GM0173";"2020JJ00";"1034";"835";"456"
"34924";"0.0.0 ";"GM1773";"2020JJ00";"443";"374";"213"
"35076";"0.0.0 ";"GM0175";"2020JJ00";"492";"364";"173"
"35228";"0.0.0 ";"GM1586";"2020JJ00";"624";"524";"234"
"35380";"0.0.0 ";"GM0826";"2020JJ00";"2703";"2203";"1199"
"35532";"0.0.0 ";"GM0085";"2020JJ00";"621";"540";"198"
"35684";"0.0.0 ";"GM0431";"2020JJ00";"481";"390";"244"
"35836";"0.0.0 ";"GM0432";"2020JJ00";"311";"279";"139"
"35988";"0.0.0 ";"GM0086";"2020JJ00";"626";"524";"278"
"36140";"0.0.0 ";"GM0828";"2020JJ00";"4791";"3939";"2132"
"36292";"0.0.0 ";"GM1509";"2020JJ00";"899";"764";"405"
"36444";"0.0.0 ";"GM0437";"2020JJ00";"927";"772";"428"
"36596";"0.0.0 ";"GM0589";"2020JJ00";"283";"240";"120"
"36748";"0.0.0 ";"GM1734";"2020JJ00";"1514";"1284";"615"
"36900";"0.0.0 ";"GM0590";"2020JJ00";"1122";"937";"554"
"37052";"0.0.0 ";"GM1894";"2020JJ00";"1394";"1225";"649"
"37204";"0.0.0 ";"GM0765";"2020JJ00";"386";"309";"115"
"37356";"0.0.0 ";"GM1926";"2020JJ00";"1776";"1554";"848"
"37508";"0.0.0 ";"GM0439";"2020JJ00";"3169";"2685";"1357"
"37660";"0.0.0 ";"GM0273";"2020JJ00";"670";"527";"294"
"37812";"0.0.0 ";"GM0177";"2020JJ00";"793";"679";"353"
"37964";"0.0.0 ";"GM0703";"2020JJ00";"657";"513";"274"
"38116";"0.0.0 ";"GM0274";"2020JJ00";"1066";"939";"410"
"38268";"0.0.0 ";"GM0339";"2020JJ00";"129";"111";"52"
"38420";"0.0.0 ";"GM1667";"2020JJ00";"356";"314";"179"
"38572";"0.0.0 ";"GM0275";"2020JJ00";"1807";"1551";"777"
"38724";"0.0.0 ";"GM0340";"2020JJ00";"563";"498";"269"
"38876";"0.0.0 ";"GM0597";"2020JJ00";"2063";"1780";"1084"
"39028";"0.0.0 ";"GM1742";"2020JJ00";"805";"707";"405"
"39180";"0.0.0 ";"GM0603";"2020JJ00";"3512";"2904";"1505"
"39332";"0.0.0 ";"GM1669";"2020JJ00";"553";"495";"268"
"39484";"0.0.0 ";"GM0957";"2020JJ00";"3681";"3033";"1570"
"39636";"0.0.0 ";"GM0736";"2020JJ00";"1384";"1108";"576"
"39788";"0.0.0 ";"GM1674";"2020JJ00";"4260";"3661";"1909"
"39940";"0.0.0 ";"GM0599";"2020JJ00";"50370";"40533";"20809"
"40092";"0.0.0 ";"GM0277";"2020JJ00";"27";"22";"13"
"40244";"0.0.0 ";"GM0840";"2020JJ00";"810";"691";"385"
"40396";"0.0.0 ";"GM0441";"2020JJ00";"1667";"1284";"700"
"40548";"0.0.0 ";"GM0279";"2020JJ00";"249";"221";"119"
"40700";"0.0.0 ";"GM0606";"2020JJ00";"5307";"4366";"2199"
"40852";"0.0.0 ";"GM0088";"2020JJ00";"35";"33";"12"
"41004";"0.0.0 ";"GM1676";"2020JJ00";"1075";"909";"457"
"41156";"0.0.0 ";"GM0965";"2020JJ00";"259";"236";"129"
"41308";"0.0.0 ";"GM0845";"2020JJ00";"776";"708";"424"
"41460";"0.0.0 ";"GM1883";"2020JJ00";"4917";"4050";"1867"
"41612";"0.0.0 ";"GM0610";"2020JJ00";"773";"638";"400"
"41764";"0.0.0 ";"GM1714";"2020JJ00";"779";"528";"228"
"41916";"0.0.0 ";"GM0090";"2020JJ00";"2340";"1849";"792"
"42068";"0.0.0 ";"GM0342";"2020JJ00";"1634";"1454";"839"
"42220";"0.0.0 ";"GM0847";"2020JJ00";"564";"497";"261"
"42372";"0.0.0 ";"GM0848";"2020JJ00";"612";"539";"319"
"42524";"0.0.0 ";"GM0037";"2020JJ00";"960";"767";"328"
"42676";"0.0.0 ";"GM0180";"2020JJ00";"380";"283";"144"
"42828";"0.0.0 ";"GM0532";"2020JJ00";"702";"617";"322"
"42980";"0.0.0 ";"GM0851";"2020JJ00";"800";"694";"390"
"43132";"0.0.0 ";"GM1708";"2020JJ00";"1440";"1136";"472"
"43284";"0.0.0 ";"GM0971";"2020JJ00";"853";"729";"389"
"43436";"0.0.0 ";"GM1904";"2020JJ00";"2455";"2029";"1152"
"43588";"0.0.0 ";"GM1900";"2020JJ00";"2970";"2506";"1124"
"43740";"0.0.0 ";"GM0715";"2020JJ00";"1974";"1504";"591"
"43892";"0.0.0 ";"GM0093";"2020JJ00";"146";"129";"66"
"44044";"0.0.0 ";"GM0448";"2020JJ00";"405";"323";"189"
"44196";"0.0.0 ";"GM1525";"2020JJ00";"1320";"1161";"666"
"44348";"0.0.0 ";"GM0716";"2020JJ00";"729";"632";"338"
"44500";"0.0.0 ";"GM0281";"2020JJ00";"2377";"2022";"1019"
"44652";"0.0.0 ";"GM0855";"2020JJ00";"13020";"11315";"5740"
"44804";"0.0.0 ";"GM0183";"2020JJ00";"318";"282";"163"
"44956";"0.0.0 ";"GM1700";"2020JJ00";"856";"635";"327"
"45108";"0.0.0 ";"GM1730";"2020JJ00";"951";"841";"461"
"45260";"0.0.0 ";"GM0737";"2020JJ00";"710";"534";"245"
"45412";"0.0.0 ";"GM0450";"2020JJ00";"443";"396";"239"
"45564";"0.0.0 ";"GM0451";"2020JJ00";"1130";"935";"436"
"45716";"0.0.0 ";"GM0184";"2020JJ00";"584";"488";"217"
"45868";"0.0.0 ";"GM0344";"2020JJ00";"24447";"22032";"12955"
"46020";"0.0.0 ";"GM1581";"2020JJ00";"1738";"1457";"787"
"46172";"0.0.0 ";"GM0981";"2020JJ00";"330";"296";"137"
"46324";"0.0.0 ";"GM0994";"2020JJ00";"739";"645";"344"
"46476";"0.0.0 ";"GM0858";"2020JJ00";"1293";"1090";"550"
"46628";"0.0.0 ";"GM0047";"2020JJ00";"1032";"847";"377"
"46780";"0.0.0 ";"GM0345";"2020JJ00";"2552";"2207";"1079"
"46932";"0.0.0 ";"GM0717";"2020JJ00";"637";"577";"300"
"47084";"0.0.0 ";"GM0861";"2020JJ00";"1665";"1472";"788"
"47236";"0.0.0 ";"GM0453";"2020JJ00";"2743";"2444";"1290"
"47388";"0.0.0 ";"GM0983";"2020JJ00";"5979";"4936";"2381"
"47540";"0.0.0 ";"GM0984";"2020JJ00";"1737";"1502";"770"
"47692";"0.0.0 ";"GM1961";"2020JJ00";"1853";"1555";"905"
"47844";"0.0.0 ";"GM0622";"2020JJ00";"4245";"3603";"1764"
"47996";"0.0.0 ";"GM0096";"2020JJ00";"49";"43";"12"
"48148";"0.0.0 ";"GM0718";"2020JJ00";"2289";"1786";"825"
"48300";"0.0.0 ";"GM0986";"2020JJ00";"288";"266";"157"
"48452";"0.0.0 ";"GM1992";"2020JJ00";"2553";"2205";"1190"
"48604";"0.0.0 ";"GM0626";"2020JJ00";"790";"716";"415"
"48756";"0.0.0 ";"GM0285";"2020JJ00";"816";"697";"378"
"48908";"0.0.0 ";"GM0865";"2020JJ00";"1113";"978";"548"
"49060";"0.0.0 ";"GM1949";"2020JJ00";"1183";"960";"448"
"49212";"0.0.0 ";"GM0866";"2020JJ00";"589";"528";"297"
"49364";"0.0.0 ";"GM0867";"2020JJ00";"1983";"1604";"777"
"49516";"0.0.0 ";"GM0627";"2020JJ00";"1175";"961";"441"
"49668";"0.0.0 ";"GM0289";"2020JJ00";"1447";"1272";"605"
"49820";"0.0.0 ";"GM0629";"2020JJ00";"1071";"908";"387"
"49972";"0.0.0 ";"GM0852";"2020JJ00";"423";"368";"198"
"50124";"0.0.0 ";"GM0988";"2020JJ00";"2369";"1867";"863"
"50276";"0.0.0 ";"GM1960";"2020JJ00";"1852";"1638";"951"
"50428";"0.0.0 ";"GM0668";"2020JJ00";"488";"437";"246"
"50580";"0.0.0 ";"GM1969";"2020JJ00";"1500";"1296";"694"
"50732";"0.0.0 ";"GM1701";"2020JJ00";"418";"375";"164"
"50884";"0.0.0 ";"GM0293";"2020JJ00";"480";"419";"229"
"51036";"0.0.0 ";"GM1950";"2020JJ00";"970";"805";"272"
"51188";"0.0.0 ";"GM1783";"2020JJ00";"4429";"3825";"2201"
"51340";"0.0.0 ";"GM0098";"2020JJ00";"781";"617";"282"
"51492";"0.0.0 ";"GM0189";"2020JJ00";"507";"425";"262"
"51644";"0.0.0 ";"GM0296";"2020JJ00";"1335";"1172";"665"
"51796";"0.0.0 ";"GM1696";"2020JJ00";"726";"655";"351"
"51948";"0.0.0 ";"GM0352";"2020JJ00";"627";"548";"331"
"52100";"0.0.0 ";"GM0294";"2020JJ00";"1077";"858";"362"
"52252";"0.0.0 ";"GM0873";"2020JJ00";"744";"619";"325"
"52404";"0.0.0 ";"GM0632";"2020JJ00";"2027";"1708";"1020"
"52556";"0.0.0 ";"GM1690";"2020JJ00";"518";"445";"225"
"52708";"0.0.0 ";"GM0880";"2020JJ00";"457";"378";"201"
"52860";"0.0.0 ";"GM0351";"2020JJ00";"435";"377";"180"
"53012";"0.0.0 ";"GM0479";"2020JJ00";"7052";"5837";"3046"
"53164";"0.0.0 ";"GM0297";"2020JJ00";"1291";"1129";"651"
"53316";"0.0.0 ";"GM0473";"2020JJ00";"1114";"903";"446"
"53468";"0.0.0 ";"GM0050";"2020JJ00";"800";"708";"446"
"53620";"0.0.0 ";"GM0355";"2020JJ00";"2918";"2536";"1315"
"53772";"0.0.0 ";"GM0299";"2020JJ00";"1358";"1131";"634"
"53924";"0.0.0 ";"GM0637";"2020JJ00";"5631";"4512";"2265"
"54076";"0.0.0 ";"GM0638";"2020JJ00";"255";"211";"119"
"54228";"0.0.0 ";"GM1892";"2020JJ00";"1713";"1434";"725"
"54380";"0.0.0 ";"GM0879";"2020JJ00";"649";"569";"321"
"54532";"0.0.0 ";"GM0301";"2020JJ00";"2463";"2060";"1040"
"54684";"0.0.0 ";"GM1896";"2020JJ00";"468";"385";"185"
"54836";"0.0.0 ";"GM0642";"2020JJ00";"1618";"1385";"780"
"54988";"0.0.0 ";"GM0193";"2020JJ00";"6493";"5344";"2745"
