"ID";"SoortMisdrijf";"RegioS";"Perioden";"GeregistreerdeMisdrijven_1";"Aangiften_2";"Internetaangiften_3"
"17570";"0.0.0 ";"GM0907";"2018JJ00";"417";"360";"172"
"17722";"0.0.0 ";"GM0784";"2018JJ00";"976";"837";"436"
"17874";"0.0.0 ";"GM1924";"2018JJ00";"1191";"1047";"480"
"18026";"0.0.0 ";"GM0664";"2018JJ00";"1631";"1307";"409"
"18178";"0.0.0 ";"GM0785";"2018JJ00";"650";"571";"259"
"18330";"0.0.0 ";"GM1942";"2018JJ00";"2861";"2548";"1262"
"18482";"0.0.0 ";"GM0512";"2018JJ00";"1493";"1225";"548"
"18634";"0.0.0 ";"GM0513";"2018JJ00";"3948";"3464";"1477"
"18786";"0.0.0 ";"GM0518";"2018JJ00";"34485";"28078";"10038"
"18938";"0.0.0 ";"GM0014";"2018JJ00";"13558";"11609";"4614"
"19090";"0.0.0 ";"GM1729";"2018JJ00";"419";"378";"150"
"19242";"0.0.0 ";"GM0158";"2018JJ00";"608";"516";"242"
"19394";"0.0.0 ";"GM0392";"2018JJ00";"8068";"7249";"3595"
"19546";"0.0.0 ";"GM0394";"2018JJ00";"6236";"5473";"2631"
"19698";"0.0.0 ";"GM1655";"2018JJ00";"918";"814";"375"
"19850";"0.0.0 ";"GM0160";"2018JJ00";"1594";"1262";"374"
"20002";"0.0.0 ";"GM0243";"2018JJ00";"1426";"1168";"453"
"20154";"0.0.0 ";"GM0523";"2018JJ00";"422";"324";"170"
"20306";"0.0.0 ";"GM0072";"2018JJ00";"475";"388";"140"
"20458";"0.0.0 ";"GM0244";"2018JJ00";"229";"182";"101"
"20610";"0.0.0 ";"GM0396";"2018JJ00";"1118";"1012";"326"
"20762";"0.0.0 ";"GM0397";"2018JJ00";"886";"802";"365"
"20914";"0.0.0 ";"GM0246";"2018JJ00";"404";"318";"125"
"21066";"0.0.0 ";"GM0074";"2018JJ00";"1591";"1346";"465"
"21218";"0.0.0 ";"GM0917";"2018JJ00";"5607";"4723";"1571"
"21370";"0.0.0 ";"GM1658";"2018JJ00";"436";"358";"151"
"21522";"0.0.0 ";"GM0399";"2018JJ00";"640";"583";"237"
"21674";"0.0.0 ";"GM0400";"2018JJ00";"2664";"2190";"667"
"21826";"0.0.0 ";"GM0163";"2018JJ00";"747";"609";"270"
"21978";"0.0.0 ";"GM0794";"2018JJ00";"5162";"4477";"1504"
"22130";"0.0.0 ";"GM0531";"2018JJ00";"997";"873";"559"
"22282";"0.0.0 ";"GM0164";"2018JJ00";"4005";"3505";"1731"
"22434";"0.0.0 ";"GM0796";"2018JJ00";"8860";"7719";"3440"
"22586";"0.0.0 ";"GM0252";"2018JJ00";"546";"492";"262"
"22738";"0.0.0 ";"GM0797";"2018JJ00";"1196";"1029";"460"
"22890";"0.0.0 ";"GM0534";"2018JJ00";"669";"588";"295"
"23042";"0.0.0 ";"GM0798";"2018JJ00";"488";"427";"230"
"23194";"0.0.0 ";"GM0402";"2018JJ00";"4199";"3684";"1515"
"23346";"0.0.0 ";"GM1963";"2018JJ00";"1822";"1535";"802"
"23498";"0.0.0 ";"GM1735";"2018JJ00";"885";"761";"331"
"23650";"0.0.0 ";"GM1966";"2018JJ00";"1028";"885";"279"
"23802";"0.0.0 ";"GM1911";"2018JJ00";"1028";"871";"398"
"23954";"0.0.0 ";"GM0118";"2018JJ00";"2156";"1870";"703"
"24106";"0.0.0 ";"GM0405";"2018JJ00";"3218";"2818";"1072"
"24258";"0.0.0 ";"GM1507";"2018JJ00";"1365";"1201";"506"
"24410";"0.0.0 ";"GM0321";"2018JJ00";"1537";"1402";"701"
"24562";"0.0.0 ";"GM0406";"2018JJ00";"1400";"1278";"572"
"24714";"0.0.0 ";"GM0677";"2018JJ00";"743";"570";"194"
"24866";"0.0.0 ";"GM0353";"2018JJ00";"1148";"1023";"505"
"25018";"0.0.0 ";"GM1884";"2018JJ00";"786";"607";"301"
"25170";"0.0.0 ";"GM0166";"2018JJ00";"1694";"1461";"590"
"25322";"0.0.0 ";"GM0678";"2018JJ00";"300";"253";"111"
"25474";"0.0.0 ";"GM0537";"2018JJ00";"1769";"1394";"640"
"25626";"0.0.0 ";"GM0928";"2018JJ00";"2470";"2154";"638"
"25778";"0.0.0 ";"GM1598";"2018JJ00";"574";"478";"216"
"25930";"0.0.0 ";"GM0542";"2018JJ00";"659";"575";"291"
"26082";"0.0.0 ";"GM1931";"2018JJ00";"1079";"955";"436"
"26234";"0.0.0 ";"GM1659";"2018JJ00";"588";"507";"200"
"26386";"0.0.0 ";"GM1982";"2018JJ00";"2649";"2293";"977"
"26538";"0.0.0 ";"GM0882";"2018JJ00";"1490";"1309";"443"
"26690";"0.0.0 ";"GM0415";"2018JJ00";"389";"323";"159"
"26842";"0.0.0 ";"GM1621";"2018JJ00";"1737";"1480";"760"
"26994";"0.0.0 ";"GM0417";"2018JJ00";"404";"364";"137"
"27146";"0.0.0 ";"GM0080";"2018JJ00";"6983";"5635";"2076"
"27298";"0.0.0 ";"GM0546";"2018JJ00";"6315";"5244";"2508"
"27450";"0.0.0 ";"GM0547";"2018JJ00";"724";"592";"261"
"27602";"0.0.0 ";"GM1916";"2018JJ00";"2986";"2458";"1117"
"27754";"0.0.0 ";"GM0995";"2018JJ00";"4045";"3346";"1101"
"27906";"0.0.0 ";"GM1640";"2018JJ00";"1074";"924";"330"
"28058";"0.0.0 ";"GM0327";"2018JJ00";"775";"691";"333"
"28210";"0.0.0 ";"GM1705";"2018JJ00";"1062";"946";"422"
"28362";"0.0.0 ";"GM0553";"2018JJ00";"723";"616";"264"
"28514";"0.0.0 ";"GM0262";"2018JJ00";"776";"667";"305"
"28666";"0.0.0 ";"GM0809";"2018JJ00";"935";"789";"341"
"28818";"0.0.0 ";"GM0331";"2018JJ00";"274";"231";"111"
"28970";"0.0.0 ";"GM0168";"2018JJ00";"506";"406";"179"
"29122";"0.0.0 ";"GM0263";"2018JJ00";"809";"710";"323"
"29274";"0.0.0 ";"GM1641";"2018JJ00";"674";"588";"207"
"29426";"0.0.0 ";"GM1991";"2018JJ00";"2430";"2133";"1001"
"29578";"0.0.0 ";"GM0556";"2018JJ00";"1143";"974";"444"
"29730";"0.0.0 ";"GM0935";"2018JJ00";"8030";"7161";"2651"
"29882";"0.0.0 ";"GM0420";"2018JJ00";"1142";"982";"331"
"30034";"0.0.0 ";"GM0938";"2018JJ00";"569";"526";"236"
"30186";"0.0.0 ";"GM1948";"2018JJ00";"2612";"2202";"1053"
"30338";"0.0.0 ";"GM0119";"2018JJ00";"961";"795";"330"
"30490";"0.0.0 ";"GM0687";"2018JJ00";"1910";"1462";"573"
"30642";"0.0.0 ";"GM1842";"2018JJ00";"518";"456";"207"
"30794";"0.0.0 ";"GM1731";"2018JJ00";"832";"705";"282"
"30946";"0.0.0 ";"GM1952";"2018JJ00";"1821";"1516";"532"
"31098";"0.0.0 ";"GM1709";"2018JJ00";"1316";"1107";"540"
"31250";"0.0.0 ";"GM1978";"2018JJ00";"787";"643";"342"
"31402";"0.0.0 ";"GM1955";"2018JJ00";"872";"763";"320"
"31554";"0.0.0 ";"GM0335";"2018JJ00";"366";"301";"152"
"31706";"0.0.0 ";"GM0944";"2018JJ00";"188";"166";"82"
"31858";"0.0.0 ";"GM1740";"2018JJ00";"643";"520";"240"
"32010";"0.0.0 ";"GM0946";"2018JJ00";"413";"347";"134"
"32162";"0.0.0 ";"GM0356";"2018JJ00";"3514";"3162";"1447"
"32314";"0.0.0 ";"GM0569";"2018JJ00";"663";"515";"226"
"32466";"0.0.0 ";"GM0267";"2018JJ00";"1263";"1051";"451"
"32618";"0.0.0 ";"GM0268";"2018JJ00";"11088";"9803";"4973"
"32770";"0.0.0 ";"GM1930";"2018JJ00";"3512";"2984";"990"
"32922";"0.0.0 ";"GM1970";"2018JJ00";"958";"796";"291"
"33074";"0.0.0 ";"GM1695";"2018JJ00";"255";"217";"57"
"33226";"0.0.0 ";"GM1699";"2018JJ00";"709";"595";"223"
"33378";"0.0.0 ";"GM0171";"2018JJ00";"1541";"1282";"471"
"33530";"0.0.0 ";"GM0575";"2018JJ00";"1781";"1421";"594"
"33682";"0.0.0 ";"GM0820";"2018JJ00";"582";"519";"253"
"33834";"0.0.0 ";"GM0302";"2018JJ00";"688";"540";"230"
"33986";"0.0.0 ";"GM0579";"2018JJ00";"614";"515";"241"
"34138";"0.0.0 ";"GM0823";"2018JJ00";"517";"460";"256"
"34290";"0.0.0 ";"GM0824";"2018JJ00";"1139";"990";"443"
"34442";"0.0.0 ";"GM1895";"2018JJ00";"1468";"1190";"381"
"34594";"0.0.0 ";"GM0269";"2018JJ00";"434";"357";"160"
"34746";"0.0.0 ";"GM0173";"2018JJ00";"1023";"859";"391"
"34898";"0.0.0 ";"GM1773";"2018JJ00";"302";"265";"127"
"35050";"0.0.0 ";"GM0175";"2018JJ00";"476";"384";"122"
"35202";"0.0.0 ";"GM1586";"2018JJ00";"605";"525";"220"
"35354";"0.0.0 ";"GM0826";"2018JJ00";"2323";"1947";"862"
"35506";"0.0.0 ";"GM0085";"2018JJ00";"628";"512";"145"
"35658";"0.0.0 ";"GM0431";"2018JJ00";"377";"299";"150"
"35810";"0.0.0 ";"GM0432";"2018JJ00";"260";"227";"87"
"35962";"0.0.0 ";"GM0086";"2018JJ00";"593";"502";"187"
"36114";"0.0.0 ";"GM0828";"2018JJ00";"4088";"3500";"1643"
"36266";"0.0.0 ";"GM1509";"2018JJ00";"764";"661";"305"
"36418";"0.0.0 ";"GM0437";"2018JJ00";"821";"705";"331"
"36570";"0.0.0 ";"GM0589";"2018JJ00";"196";"169";"74"
"36722";"0.0.0 ";"GM1734";"2018JJ00";"1395";"1214";"537"
"36874";"0.0.0 ";"GM0590";"2018JJ00";"912";"774";"373"
"37026";"0.0.0 ";"GM1894";"2018JJ00";"1107";"955";"402"
"37178";"0.0.0 ";"GM0765";"2018JJ00";"415";"353";"91"
"37330";"0.0.0 ";"GM1926";"2018JJ00";"1442";"1236";"618"
"37482";"0.0.0 ";"GM0439";"2018JJ00";"3161";"2631";"947"
"37634";"0.0.0 ";"GM0273";"2018JJ00";"613";"521";"240"
"37786";"0.0.0 ";"GM0177";"2018JJ00";"667";"576";"267"
"37938";"0.0.0 ";"GM0703";"2018JJ00";"556";"419";"186"
"38090";"0.0.0 ";"GM0274";"2018JJ00";"995";"848";"330"
"38242";"0.0.0 ";"GM0339";"2018JJ00";"107";"85";"34"
"38394";"0.0.0 ";"GM1667";"2018JJ00";"323";"264";"125"
"38546";"0.0.0 ";"GM0275";"2018JJ00";"1589";"1306";"569"
"38698";"0.0.0 ";"GM0340";"2018JJ00";"642";"556";"210"
"38850";"0.0.0 ";"GM0597";"2018JJ00";"1716";"1513";"765"
"39002";"0.0.0 ";"GM1742";"2018JJ00";"888";"755";"399"
"39154";"0.0.0 ";"GM0603";"2018JJ00";"2883";"2391";"1109"
"39306";"0.0.0 ";"GM1669";"2018JJ00";"550";"503";"181"
"39458";"0.0.0 ";"GM0957";"2018JJ00";"4003";"3436";"1273"
"39610";"0.0.0 ";"GM0736";"2018JJ00";"1338";"1097";"462"
"39762";"0.0.0 ";"GM1674";"2018JJ00";"3878";"3250";"1254"
"39914";"0.0.0 ";"GM0599";"2018JJ00";"49095";"38589";"16416"
"40066";"0.0.0 ";"GM0277";"2018JJ00";"48";"39";"16"
"40218";"0.0.0 ";"GM0840";"2018JJ00";"655";"542";"189"
"40370";"0.0.0 ";"GM0441";"2018JJ00";"1475";"1218";"475"
"40522";"0.0.0 ";"GM0279";"2018JJ00";"200";"168";"82"
"40674";"0.0.0 ";"GM0606";"2018JJ00";"4757";"4011";"1672"
"40826";"0.0.0 ";"GM0088";"2018JJ00";"46";"43";"10"
"40978";"0.0.0 ";"GM1676";"2018JJ00";"1123";"921";"332"
"41130";"0.0.0 ";"GM0965";"2018JJ00";"248";"227";"92"
"41282";"0.0.0 ";"GM0845";"2018JJ00";"662";"595";"285"
"41434";"0.0.0 ";"GM1883";"2018JJ00";"5454";"4766";"1656"
"41586";"0.0.0 ";"GM0610";"2018JJ00";"713";"579";"268"
"41738";"0.0.0 ";"GM1714";"2018JJ00";"809";"598";"165"
"41890";"0.0.0 ";"GM0090";"2018JJ00";"2377";"1965";"625"
"42042";"0.0.0 ";"GM0342";"2018JJ00";"1544";"1373";"552"
"42194";"0.0.0 ";"GM0847";"2018JJ00";"431";"371";"163"
"42346";"0.0.0 ";"GM0848";"2018JJ00";"606";"556";"296"
"42498";"0.0.0 ";"GM0037";"2018JJ00";"990";"824";"263"
"42650";"0.0.0 ";"GM0180";"2018JJ00";"312";"238";"102"
"42802";"0.0.0 ";"GM0532";"2018JJ00";"632";"575";"251"
"42954";"0.0.0 ";"GM0851";"2018JJ00";"798";"702";"357"
"43106";"0.0.0 ";"GM1708";"2018JJ00";"1264";"1065";"332"
"43258";"0.0.0 ";"GM0971";"2018JJ00";"847";"747";"252"
"43410";"0.0.0 ";"GM1904";"2018JJ00";"2755";"2220";"1158"
"43562";"0.0.0 ";"GM1900";"2018JJ00";"3017";"2582";"889"
"43714";"0.0.0 ";"GM0715";"2018JJ00";"1796";"1299";"390"
"43866";"0.0.0 ";"GM0093";"2018JJ00";"238";"193";"76"
"44018";"0.0.0 ";"GM0448";"2018JJ00";"402";"324";"131"
"44170";"0.0.0 ";"GM1525";"2018JJ00";"1082";"934";"473"
"44322";"0.0.0 ";"GM0716";"2018JJ00";"540";"467";"214"
"44474";"0.0.0 ";"GM0281";"2018JJ00";"2028";"1726";"731"
"44626";"0.0.0 ";"GM0855";"2018JJ00";"12802";"11322";"5136"
"44778";"0.0.0 ";"GM0183";"2018JJ00";"317";"264";"123"
"44930";"0.0.0 ";"GM1700";"2018JJ00";"751";"545";"241"
"45082";"0.0.0 ";"GM1730";"2018JJ00";"790";"662";"253"
"45234";"0.0.0 ";"GM0737";"2018JJ00";"625";"524";"155"
"45386";"0.0.0 ";"GM0450";"2018JJ00";"387";"346";"165"
"45538";"0.0.0 ";"GM0451";"2018JJ00";"901";"766";"300"
"45690";"0.0.0 ";"GM0184";"2018JJ00";"409";"333";"105"
"45842";"0.0.0 ";"GM0344";"2018JJ00";"26665";"24433";"12782"
"45994";"0.0.0 ";"GM1581";"2018JJ00";"1417";"1255";"510"
"46146";"0.0.0 ";"GM0981";"2018JJ00";"341";"317";"93"
"46298";"0.0.0 ";"GM0994";"2018JJ00";"778";"696";"263"
"46450";"0.0.0 ";"GM0858";"2018JJ00";"1084";"891";"350"
"46602";"0.0.0 ";"GM0047";"2018JJ00";"1016";"843";"252"
"46754";"0.0.0 ";"GM0345";"2018JJ00";"2715";"2422";"998"
"46906";"0.0.0 ";"GM0717";"2018JJ00";"594";"510";"195"
"47058";"0.0.0 ";"GM0861";"2018JJ00";"1332";"1148";"521"
"47210";"0.0.0 ";"GM0453";"2018JJ00";"2444";"2143";"831"
"47362";"0.0.0 ";"GM0983";"2018JJ00";"5815";"4951";"1804"
"47514";"0.0.0 ";"GM0984";"2018JJ00";"1631";"1422";"645"
"47666";"0.0.0 ";"GM1961";"2018JJ00";"1714";"1479";"719"
"47818";"0.0.0 ";"GM0622";"2018JJ00";"3753";"3167";"1328"
"47970";"0.0.0 ";"GM0096";"2018JJ00";"54";"48";"11"
"48122";"0.0.0 ";"GM0718";"2018JJ00";"1893";"1418";"486"
"48274";"0.0.0 ";"GM0986";"2018JJ00";"347";"311";"148"
"48426";"0.0.0 ";"GM1992";"2018JJ00";"2568";"2194";"977"
"48578";"0.0.0 ";"GM0626";"2018JJ00";"737";"640";"317"
"48730";"0.0.0 ";"GM0285";"2018JJ00";"610";"507";"231"
"48882";"0.0.0 ";"GM0865";"2018JJ00";"1073";"930";"436"
"49034";"0.0.0 ";"GM1949";"2018JJ00";"1094";"878";"277"
"49186";"0.0.0 ";"GM0866";"2018JJ00";"518";"446";"170"
"49338";"0.0.0 ";"GM0867";"2018JJ00";"1726";"1431";"595"
"49490";"0.0.0 ";"GM0627";"2018JJ00";"844";"691";"309"
"49642";"0.0.0 ";"GM0289";"2018JJ00";"1270";"1118";"490"
"49794";"0.0.0 ";"GM0629";"2018JJ00";"902";"724";"275"
"49946";"0.0.0 ";"GM0852";"2018JJ00";"391";"341";"166"
"50098";"0.0.0 ";"GM0988";"2018JJ00";"2268";"1931";"727"
"50250";"0.0.0 ";"GM1960";"2018JJ00";"1490";"1300";"678"
"50402";"0.0.0 ";"GM0668";"2018JJ00";"439";"386";"183"
"50554";"0.0.0 ";"GM1969";"2018JJ00";"1238";"1013";"433"
"50706";"0.0.0 ";"GM1701";"2018JJ00";"362";"319";"111"
"50858";"0.0.0 ";"GM0293";"2018JJ00";"449";"406";"201"
"51010";"0.0.0 ";"GM1950";"2018JJ00";"1045";"841";"170"
"51162";"0.0.0 ";"GM1783";"2018JJ00";"3725";"3198";"1503"
"51314";"0.0.0 ";"GM0098";"2018JJ00";"715";"545";"168"
"51466";"0.0.0 ";"GM0189";"2018JJ00";"502";"417";"225"
"51618";"0.0.0 ";"GM0296";"2018JJ00";"1251";"1132";"585"
"51770";"0.0.0 ";"GM1696";"2018JJ00";"648";"592";"239"
"51922";"0.0.0 ";"GM0352";"2018JJ00";"458";"412";"191"
"52074";"0.0.0 ";"GM0294";"2018JJ00";"812";"683";"254"
"52226";"0.0.0 ";"GM0873";"2018JJ00";"692";"596";"268"
"52378";"0.0.0 ";"GM0632";"2018JJ00";"1930";"1641";"787"
"52530";"0.0.0 ";"GM1690";"2018JJ00";"421";"339";"156"
"52682";"0.0.0 ";"GM0880";"2018JJ00";"364";"306";"135"
"52834";"0.0.0 ";"GM0351";"2018JJ00";"326";"283";"137"
"52986";"0.0.0 ";"GM0479";"2018JJ00";"6439";"5188";"2043"
"53138";"0.0.0 ";"GM0297";"2018JJ00";"1058";"937";"449"
"53290";"0.0.0 ";"GM0473";"2018JJ00";"963";"836";"255"
"53442";"0.0.0 ";"GM0050";"2018JJ00";"711";"591";"234"
"53594";"0.0.0 ";"GM0355";"2018JJ00";"2705";"2415";"1117"
"53746";"0.0.0 ";"GM0299";"2018JJ00";"1105";"899";"393"
"53898";"0.0.0 ";"GM0637";"2018JJ00";"5547";"4520";"1961"
"54050";"0.0.0 ";"GM0638";"2018JJ00";"193";"152";"78"
"54202";"0.0.0 ";"GM1892";"2018JJ00";"1394";"1165";"573"
"54354";"0.0.0 ";"GM0879";"2018JJ00";"569";"497";"203"
"54506";"0.0.0 ";"GM0301";"2018JJ00";"2252";"1939";"795"
"54658";"0.0.0 ";"GM1896";"2018JJ00";"466";"404";"164"
"54810";"0.0.0 ";"GM0642";"2018JJ00";"1798";"1573";"734"
"54962";"0.0.0 ";"GM0193";"2018JJ00";"6203";"5279";"2277"
"55114";"0.0.0 ";"GM0998";"2018JJ00";;;
