"ID";"SoortMisdrijf";"RegioS";"Perioden";"GeregistreerdeMisdrijven_1";"Aangiften_2";"Internetaangiften_3"
"5358";"0.0.0 ";"GM0363";"2014JJ00";"95256";"81781";"28268"
"5510";"0.0.0 ";"GM0200";"2014JJ00";"9945";"8887";"4008"
"5662";"0.0.0 ";"GM0202";"2014JJ00";"13532";"11952";"5087"
"5814";"0.0.0 ";"GM0106";"2014JJ00";"4000";"3511";"1477"
"5966";"0.0.0 ";"GM0743";"2014JJ00";"844";"744";"287"
"6118";"0.0.0 ";"GM0744";"2014JJ00";"332";"309";"110"
"6270";"0.0.0 ";"GM0308";"2014JJ00";"1256";"1124";"487"
"6422";"0.0.0 ";"GM0489";"2014JJ00";"1963";"1678";"848"
"6574";"0.0.0 ";"GM0203";"2014JJ00";"2070";"1817";"806"
"6726";"0.0.0 ";"GM0888";"2014JJ00";"1007";"940";"356"
"6878";"0.0.0 ";"GM1954";"2014JJ00";"1615";"1478";"536"
"7030";"0.0.0 ";"GM0889";"2014JJ00";"472";"421";"200"
"7182";"0.0.0 ";"GM1945";"2014JJ00";"1189";"1045";"450"
"7334";"0.0.0 ";"GM1724";"2014JJ00";"664";"606";"275"
"7486";"0.0.0 ";"GM0893";"2014JJ00";"481";"448";"205"
"7638";"0.0.0 ";"GM0373";"2014JJ00";"1240";"1080";"409"
"7790";"0.0.0 ";"GM0748";"2014JJ00";"4180";"3702";"1671"
"7942";"0.0.0 ";"GM1859";"2014JJ00";"1275";"1092";"471"
"8094";"0.0.0 ";"GM1721";"2014JJ00";"1151";"1052";"555"
"8246";"0.0.0 ";"GM0753";"2014JJ00";"1516";"1358";"654"
"8398";"0.0.0 ";"GM0209";"2014JJ00";"1020";"902";"429"
"8550";"0.0.0 ";"GM0375";"2014JJ00";"2968";"2665";"892"
"8702";"0.0.0 ";"GM0310";"2014JJ00";"1800";"1641";"750"
"8854";"0.0.0 ";"GM1728";"2014JJ00";"755";"689";"322"
"9006";"0.0.0 ";"GM0376";"2014JJ00";"481";"423";"215"
"9158";"0.0.0 ";"GM0377";"2014JJ00";"1221";"1072";"493"
"9310";"0.0.0 ";"GM1901";"2014JJ00";"1443";"1257";"656"
"9462";"0.0.0 ";"GM0755";"2014JJ00";"312";"287";"147"
"9614";"0.0.0 ";"GM1681";"2014JJ00";"649";"537";"180"
"9766";"0.0.0 ";"GM0147";"2014JJ00";"708";"606";"307"
"9918";"0.0.0 ";"GM0654";"2014JJ00";"494";"416";"147"
"10070";"0.0.0 ";"GM0757";"2014JJ00";"1513";"1388";"626"
"10222";"0.0.0 ";"GM0758";"2014JJ00";"14206";"12471";"5833"
"10374";"0.0.0 ";"GM1876";"2014JJ00";"942";"861";"416"
"10526";"0.0.0 ";"GM0213";"2014JJ00";"749";"697";"326"
"10678";"0.0.0 ";"GM0899";"2014JJ00";"1909";"1776";"582"
"10830";"0.0.0 ";"GM0312";"2014JJ00";"646";"574";"282"
"10982";"0.0.0 ";"GM0313";"2014JJ00";"651";"556";"255"
"11134";"0.0.0 ";"GM0214";"2014JJ00";"829";"677";"226"
"11286";"0.0.0 ";"GM0502";"2014JJ00";"3737";"3157";"1269"
"11438";"0.0.0 ";"GM0383";"2014JJ00";"1494";"1392";"619"
"11590";"0.0.0 ";"GM0109";"2014JJ00";"1634";"1430";"522"
"11742";"0.0.0 ";"GM1706";"2014JJ00";"899";"792";"335"
"11894";"0.0.0 ";"GM0216";"2014JJ00";"1790";"1635";"743"
"12046";"0.0.0 ";"GM0148";"2014JJ00";"532";"478";"185"
"12198";"0.0.0 ";"GM1891";"2014JJ00";"468";"368";"104"
"12350";"0.0.0 ";"GM0503";"2014JJ00";"7052";"6056";"2882"
"12502";"0.0.0 ";"GM0762";"2014JJ00";"1479";"1293";"624"
"12654";"0.0.0 ";"GM0150";"2014JJ00";"6374";"5690";"2613"
"12806";"0.0.0 ";"GM0384";"2014JJ00";"1681";"1513";"532"
"12958";"0.0.0 ";"GM1980";"2014JJ00";"4260";"3862";"1571"
"13110";"0.0.0 ";"GM1774";"2014JJ00";"531";"435";"198"
"13262";"0.0.0 ";"GM0221";"2014JJ00";"487";"455";"239"
"13414";"0.0.0 ";"GM0222";"2014JJ00";"2836";"2571";"1123"
"13566";"0.0.0 ";"GM0766";"2014JJ00";"1184";"1098";"597"
"13718";"0.0.0 ";"GM0505";"2014JJ00";"8750";"7098";"3009"
"13870";"0.0.0 ";"GM0498";"2014JJ00";"588";"517";"237"
"14022";"0.0.0 ";"GM1719";"2014JJ00";"918";"839";"466"
"14174";"0.0.0 ";"GM0303";"2014JJ00";"1938";"1539";"641"
"14326";"0.0.0 ";"GM0225";"2014JJ00";"600";"551";"298"
"14478";"0.0.0 ";"GM0226";"2014JJ00";"1049";"948";"491"
"14630";"0.0.0 ";"GM1711";"2014JJ00";"1452";"1260";"490"
"14782";"0.0.0 ";"GM0385";"2014JJ00";"1013";"882";"267"
"14934";"0.0.0 ";"GM0228";"2014JJ00";"4874";"4375";"1897"
"15086";"0.0.0 ";"GM0317";"2014JJ00";"328";"292";"134"
"15238";"0.0.0 ";"GM1979";"2014JJ00";"1724";"1528";"440"
"15390";"0.0.0 ";"GM0770";"2014JJ00";"794";"662";"257"
"15542";"0.0.0 ";"GM1903";"2014JJ00";"946";"828";"357"
"15694";"0.0.0 ";"GM0772";"2014JJ00";"22595";"20532";"9209"
"15846";"0.0.0 ";"GM0230";"2014JJ00";"705";"587";"270"
"15998";"0.0.0 ";"GM0114";"2014JJ00";"5760";"5089";"1881"
"16150";"0.0.0 ";"GM0388";"2014JJ00";"1117";"1015";"488"
"16302";"0.0.0 ";"GM0153";"2014JJ00";"12324";"10926";"5632"
"16454";"0.0.0 ";"GM0232";"2014JJ00";"1214";"1025";"445"
"16606";"0.0.0 ";"GM0233";"2014JJ00";"1367";"1211";"463"
"16758";"0.0.0 ";"GM0777";"2014JJ00";"2425";"2215";"1140"
"16910";"0.0.0 ";"GM1940";"2014JJ00";"1638";"1420";"454"
"17062";"0.0.0 ";"GM0779";"2014JJ00";"996";"903";"442"
"17214";"0.0.0 ";"GM1771";"2014JJ00";"1989";"1816";"867"
"17366";"0.0.0 ";"GM1652";"2014JJ00";"1434";"1275";"674"
"17518";"0.0.0 ";"GM0907";"2014JJ00";"640";"583";"267"
"17670";"0.0.0 ";"GM0784";"2014JJ00";"1265";"1134";"552"
"17822";"0.0.0 ";"GM1924";"2014JJ00";"1711";"1493";"777"
"17974";"0.0.0 ";"GM0664";"2014JJ00";"2157";"1713";"621"
"18126";"0.0.0 ";"GM0785";"2014JJ00";"905";"835";"424"
"18278";"0.0.0 ";"GM1942";"2014JJ00";"3151";"2854";"1406"
"18430";"0.0.0 ";"GM0512";"2014JJ00";"2155";"1786";"782"
"18582";"0.0.0 ";"GM0513";"2014JJ00";"6155";"5270";"2099"
"18734";"0.0.0 ";"GM0518";"2014JJ00";"48584";"39731";"13129"
"18886";"0.0.0 ";"GM0014";"2014JJ00";"17372";"15556";"5896"
"19038";"0.0.0 ";"GM1729";"2014JJ00";"515";"496";"164"
"19190";"0.0.0 ";"GM0158";"2014JJ00";"810";"708";"282"
"19342";"0.0.0 ";"GM0392";"2014JJ00";"10709";"9559";"4096"
"19494";"0.0.0 ";"GM0394";"2014JJ00";"8581";"7617";"3553"
"19646";"0.0.0 ";"GM1655";"2014JJ00";"1350";"1237";"660"
"19798";"0.0.0 ";"GM0160";"2014JJ00";"2017";"1752";"616"
"19950";"0.0.0 ";"GM0243";"2014JJ00";"2175";"1885";"932"
"20102";"0.0.0 ";"GM0523";"2014JJ00";"450";"367";"139"
"20254";"0.0.0 ";"GM0072";"2014JJ00";"785";"669";"195"
"20406";"0.0.0 ";"GM0244";"2014JJ00";"309";"269";"130"
"20558";"0.0.0 ";"GM0396";"2014JJ00";"1747";"1550";"544"
"20710";"0.0.0 ";"GM0397";"2014JJ00";"1237";"1146";"510"
"20862";"0.0.0 ";"GM0246";"2014JJ00";"568";"463";"175"
"21014";"0.0.0 ";"GM0074";"2014JJ00";"2125";"1903";"619"
"21166";"0.0.0 ";"GM0917";"2014JJ00";"8023";"7243";"2277"
"21318";"0.0.0 ";"GM1658";"2014JJ00";"689";"615";"302"
"21470";"0.0.0 ";"GM0399";"2014JJ00";"964";"890";"413"
"21622";"0.0.0 ";"GM0400";"2014JJ00";"3974";"3514";"1307"
"21774";"0.0.0 ";"GM0163";"2014JJ00";"851";"728";"318"
"21926";"0.0.0 ";"GM0794";"2014JJ00";"6762";"6090";"2456"
"22078";"0.0.0 ";"GM0531";"2014JJ00";"1045";"828";"429"
"22230";"0.0.0 ";"GM0164";"2014JJ00";"4843";"4188";"1981"
"22382";"0.0.0 ";"GM0796";"2014JJ00";"11186";"9970";"4598"
"22534";"0.0.0 ";"GM0252";"2014JJ00";"668";"614";"323"
"22686";"0.0.0 ";"GM0797";"2014JJ00";"1654";"1522";"625"
"22838";"0.0.0 ";"GM0534";"2014JJ00";"755";"659";"297"
"22990";"0.0.0 ";"GM0798";"2014JJ00";"747";"600";"342"
"23142";"0.0.0 ";"GM0402";"2014JJ00";"5545";"4868";"2203"
"23294";"0.0.0 ";"GM1963";"2014JJ00";"2527";"1940";"908"
"23446";"0.0.0 ";"GM1735";"2014JJ00";"1115";"979";"448"
"23598";"0.0.0 ";"GM1966";"2014JJ00";"1279";"1140";"453"
"23750";"0.0.0 ";"GM1911";"2014JJ00";"1377";"1217";"472"
"23902";"0.0.0 ";"GM0118";"2014JJ00";"2771";"2461";"853"
"24054";"0.0.0 ";"GM0405";"2014JJ00";"5009";"4523";"1848"
"24206";"0.0.0 ";"GM1507";"2014JJ00";"1490";"1326";"667"
"24358";"0.0.0 ";"GM0321";"2014JJ00";"1889";"1725";"921"
"24510";"0.0.0 ";"GM0406";"2014JJ00";"1727";"1589";"616"
"24662";"0.0.0 ";"GM0677";"2014JJ00";"1134";"929";"356"
"24814";"0.0.0 ";"GM0353";"2014JJ00";"1377";"1268";"639"
"24966";"0.0.0 ";"GM1884";"2014JJ00";"794";"639";"312"
"25118";"0.0.0 ";"GM0166";"2014JJ00";"1805";"1556";"588"
"25270";"0.0.0 ";"GM0678";"2014JJ00";"268";"218";"91"
"25422";"0.0.0 ";"GM0537";"2014JJ00";"2073";"1728";"763"
"25574";"0.0.0 ";"GM0928";"2014JJ00";"3222";"2951";"787"
"25726";"0.0.0 ";"GM1598";"2014JJ00";"824";"748";"323"
"25878";"0.0.0 ";"GM0542";"2014JJ00";"899";"763";"384"
"26030";"0.0.0 ";"GM1931";"2014JJ00";"1447";"1257";"599"
"26182";"0.0.0 ";"GM1659";"2014JJ00";"881";"799";"431"
"26334";"0.0.0 ";"GM1982";"2014JJ00";"3183";"2890";"1229"
"26486";"0.0.0 ";"GM0882";"2014JJ00";"2117";"1933";"706"
"26638";"0.0.0 ";"GM0415";"2014JJ00";"481";"397";"159"
"26790";"0.0.0 ";"GM1621";"2014JJ00";"2274";"2048";"1100"
"26942";"0.0.0 ";"GM0417";"2014JJ00";"553";"472";"200"
"27094";"0.0.0 ";"GM0080";"2014JJ00";"8946";"7475";"3170"
"27246";"0.0.0 ";"GM0546";"2014JJ00";"8840";"7534";"3397"
"27398";"0.0.0 ";"GM0547";"2014JJ00";"1005";"901";"475"
"27550";"0.0.0 ";"GM1916";"2014JJ00";"4003";"3442";"1318"
"27702";"0.0.0 ";"GM0995";"2014JJ00";"4654";"4069";"1516"
"27854";"0.0.0 ";"GM1640";"2014JJ00";"1432";"1279";"568"
"28006";"0.0.0 ";"GM0327";"2014JJ00";"948";"801";"391"
"28158";"0.0.0 ";"GM1705";"2014JJ00";"1341";"1196";"522"
"28310";"0.0.0 ";"GM0553";"2014JJ00";"904";"808";"397"
"28462";"0.0.0 ";"GM0262";"2014JJ00";"1044";"956";"438"
"28614";"0.0.0 ";"GM0809";"2014JJ00";"1432";"1290";"698"
"28766";"0.0.0 ";"GM0331";"2014JJ00";"330";"309";"179"
"28918";"0.0.0 ";"GM0168";"2014JJ00";"694";"571";"237"
"29070";"0.0.0 ";"GM0263";"2014JJ00";"1033";"920";"431"
"29222";"0.0.0 ";"GM1641";"2014JJ00";"917";"827";"366"
"29374";"0.0.0 ";"GM1991";"2014JJ00";"2971";"2706";"1337"
"29526";"0.0.0 ";"GM0556";"2014JJ00";"1552";"1392";"698"
"29678";"0.0.0 ";"GM0935";"2014JJ00";"13172";"12324";"4471"
"29830";"0.0.0 ";"GM0420";"2014JJ00";"1765";"1582";"616"
"29982";"0.0.0 ";"GM0938";"2014JJ00";"1110";"1034";"434"
"30134";"0.0.0 ";"GM1948";"2014JJ00";"3581";"3247";"1510"
"30286";"0.0.0 ";"GM0119";"2014JJ00";"1624";"1401";"550"
"30438";"0.0.0 ";"GM0687";"2014JJ00";"2447";"2095";"797"
"30590";"0.0.0 ";"GM1842";"2014JJ00";"680";"625";"289"
"30742";"0.0.0 ";"GM1731";"2014JJ00";"1119";"1004";"375"
"30894";"0.0.0 ";"GM1952";"2014JJ00";"2328";"2007";"706"
"31046";"0.0.0 ";"GM1709";"2014JJ00";"1813";"1613";"899"
"31198";"0.0.0 ";"GM1978";"2014JJ00";"997";"840";"414"
"31350";"0.0.0 ";"GM1955";"2014JJ00";"1164";"1054";"459"
"31502";"0.0.0 ";"GM0335";"2014JJ00";"370";"334";"182"
"31654";"0.0.0 ";"GM0944";"2014JJ00";"293";"265";"147"
"31806";"0.0.0 ";"GM1740";"2014JJ00";"721";"605";"282"
"31958";"0.0.0 ";"GM0946";"2014JJ00";"452";"399";"163"
"32110";"0.0.0 ";"GM0356";"2014JJ00";"3959";"3574";"1674"
"32262";"0.0.0 ";"GM0569";"2014JJ00";"688";"552";"252"
"32414";"0.0.0 ";"GM0267";"2014JJ00";"1389";"1238";"533"
"32566";"0.0.0 ";"GM0268";"2014JJ00";"14007";"12646";"5970"
"32718";"0.0.0 ";"GM1930";"2014JJ00";"4718";"3950";"1752"
"32870";"0.0.0 ";"GM1970";"2014JJ00";"1255";"1068";"365"
"33022";"0.0.0 ";"GM1695";"2014JJ00";"370";"317";"110"
"33174";"0.0.0 ";"GM1699";"2014JJ00";"861";"747";"251"
"33326";"0.0.0 ";"GM0171";"2014JJ00";"1579";"1354";"523"
"33478";"0.0.0 ";"GM0575";"2014JJ00";"2176";"1819";"767"
"33630";"0.0.0 ";"GM0820";"2014JJ00";"831";"753";"371"
"33782";"0.0.0 ";"GM0302";"2014JJ00";"939";"836";"382"
"33934";"0.0.0 ";"GM0579";"2014JJ00";"834";"709";"317"
"34086";"0.0.0 ";"GM0823";"2014JJ00";"610";"551";"247"
"34238";"0.0.0 ";"GM0824";"2014JJ00";"1383";"1231";"622"
"34390";"0.0.0 ";"GM1895";"2014JJ00";"1811";"1502";"426"
"34542";"0.0.0 ";"GM0269";"2014JJ00";"590";"490";"220"
"34694";"0.0.0 ";"GM0173";"2014JJ00";"1264";"1114";"481"
"34846";"0.0.0 ";"GM1773";"2014JJ00";"404";"348";"141"
"34998";"0.0.0 ";"GM0175";"2014JJ00";"622";"498";"189"
"35150";"0.0.0 ";"GM1586";"2014JJ00";"948";"830";"408"
"35302";"0.0.0 ";"GM0826";"2014JJ00";"3103";"2813";"1340"
"35454";"0.0.0 ";"GM0085";"2014JJ00";"755";"657";"200"
"35606";"0.0.0 ";"GM0431";"2014JJ00";"447";"375";"139"
"35758";"0.0.0 ";"GM0432";"2014JJ00";"369";"327";"135"
"35910";"0.0.0 ";"GM0086";"2014JJ00";"786";"693";"279"
"36062";"0.0.0 ";"GM0828";"2014JJ00";"5286";"4803";"2260"
"36214";"0.0.0 ";"GM1509";"2014JJ00";"1146";"1022";"443"
"36366";"0.0.0 ";"GM0437";"2014JJ00";"1174";"1057";"526"
"36518";"0.0.0 ";"GM0589";"2014JJ00";"269";"247";"120"
"36670";"0.0.0 ";"GM1734";"2014JJ00";"1690";"1494";"686"
"36822";"0.0.0 ";"GM0590";"2014JJ00";"1290";"1131";"572"
"36974";"0.0.0 ";"GM1894";"2014JJ00";"1621";"1421";"630"
"37126";"0.0.0 ";"GM0765";"2014JJ00";"572";"516";"120"
"37278";"0.0.0 ";"GM1926";"2014JJ00";"1844";"1611";"775"
"37430";"0.0.0 ";"GM0439";"2014JJ00";"4214";"3585";"1025"
"37582";"0.0.0 ";"GM0273";"2014JJ00";"943";"824";"372"
"37734";"0.0.0 ";"GM0177";"2014JJ00";"824";"712";"291"
"37886";"0.0.0 ";"GM0703";"2014JJ00";"652";"526";"219"
"38038";"0.0.0 ";"GM0274";"2014JJ00";"1549";"1374";"622"
"38190";"0.0.0 ";"GM0339";"2014JJ00";"150";"129";"46"
"38342";"0.0.0 ";"GM1667";"2014JJ00";"405";"364";"147"
"38494";"0.0.0 ";"GM0275";"2014JJ00";"2260";"2008";"844"
"38646";"0.0.0 ";"GM0340";"2014JJ00";"647";"556";"230"
"38798";"0.0.0 ";"GM0597";"2014JJ00";"2099";"1864";"947"
"38950";"0.0.0 ";"GM1742";"2014JJ00";"1003";"840";"352"
"39102";"0.0.0 ";"GM0603";"2014JJ00";"3740";"3174";"1164"
"39254";"0.0.0 ";"GM1669";"2014JJ00";"713";"654";"228"
"39406";"0.0.0 ";"GM0957";"2014JJ00";"5260";"4675";"1873"
"39558";"0.0.0 ";"GM0736";"2014JJ00";"1770";"1535";"699"
"39710";"0.0.0 ";"GM1674";"2014JJ00";"5256";"4421";"1904"
"39862";"0.0.0 ";"GM0599";"2014JJ00";"62247";"49229";"19688"
"40014";"0.0.0 ";"GM0277";"2014JJ00";"67";"58";"22"
"40166";"0.0.0 ";"GM0840";"2014JJ00";"893";"778";"323"
"40318";"0.0.0 ";"GM0441";"2014JJ00";"2477";"2226";"1071"
"40470";"0.0.0 ";"GM0279";"2014JJ00";"255";"223";"113"
"40622";"0.0.0 ";"GM0606";"2014JJ00";"5450";"4770";"2208"
"40774";"0.0.0 ";"GM0088";"2014JJ00";"23";"23";"5"
"40926";"0.0.0 ";"GM1676";"2014JJ00";"1787";"1419";"495"
"41078";"0.0.0 ";"GM0965";"2014JJ00";"289";"269";"77"
"41230";"0.0.0 ";"GM0845";"2014JJ00";"880";"816";"403"
"41382";"0.0.0 ";"GM1883";"2014JJ00";"7984";"7431";"2640"
"41534";"0.0.0 ";"GM0610";"2014JJ00";"976";"854";"373"
"41686";"0.0.0 ";"GM1714";"2014JJ00";"910";"673";"218"
"41838";"0.0.0 ";"GM0090";"2014JJ00";"2761";"2351";"901"
"41990";"0.0.0 ";"GM0342";"2014JJ00";"1943";"1756";"711"
"42142";"0.0.0 ";"GM0847";"2014JJ00";"767";"664";"267"
"42294";"0.0.0 ";"GM0848";"2014JJ00";"708";"626";"287"
"42446";"0.0.0 ";"GM0037";"2014JJ00";"1328";"1117";"374"
"42598";"0.0.0 ";"GM0180";"2014JJ00";"391";"301";"99"
"42750";"0.0.0 ";"GM0532";"2014JJ00";"930";"867";"338"
"42902";"0.0.0 ";"GM0851";"2014JJ00";"901";"819";"422"
"43054";"0.0.0 ";"GM1708";"2014JJ00";"1454";"1282";"487"
"43206";"0.0.0 ";"GM0971";"2014JJ00";"1179";"1094";"366"
"43358";"0.0.0 ";"GM1904";"2014JJ00";"2912";"2279";"991"
"43510";"0.0.0 ";"GM1900";"2014JJ00";"3471";"3026";"984"
"43662";"0.0.0 ";"GM0715";"2014JJ00";"2324";"1771";"583"
"43814";"0.0.0 ";"GM0093";"2014JJ00";"299";"258";"97"
"43966";"0.0.0 ";"GM0448";"2014JJ00";"535";"461";"185"
"44118";"0.0.0 ";"GM1525";"2014JJ00";"1295";"1118";"607"
"44270";"0.0.0 ";"GM0716";"2014JJ00";"611";"545";"233"
"44422";"0.0.0 ";"GM0281";"2014JJ00";"2901";"2614";"1105"
"44574";"0.0.0 ";"GM0855";"2014JJ00";"17266";"15512";"7180"
"44726";"0.0.0 ";"GM0183";"2014JJ00";"436";"365";"166"
"44878";"0.0.0 ";"GM1700";"2014JJ00";"840";"673";"310"
"45030";"0.0.0 ";"GM1730";"2014JJ00";"869";"781";"325"
"45182";"0.0.0 ";"GM0737";"2014JJ00";"879";"743";"243"
"45334";"0.0.0 ";"GM0450";"2014JJ00";"719";"671";"340"
"45486";"0.0.0 ";"GM0451";"2014JJ00";"1060";"946";"421"
"45638";"0.0.0 ";"GM0184";"2014JJ00";"571";"486";"145"
"45790";"0.0.0 ";"GM0344";"2014JJ00";"31332";"28468";"12934"
"45942";"0.0.0 ";"GM1581";"2014JJ00";"2007";"1762";"749"
"46094";"0.0.0 ";"GM0981";"2014JJ00";"512";"480";"131"
"46246";"0.0.0 ";"GM0994";"2014JJ00";"1189";"1099";"379"
"46398";"0.0.0 ";"GM0858";"2014JJ00";"1552";"1354";"582"
"46550";"0.0.0 ";"GM0047";"2014JJ00";"1213";"1067";"286"
"46702";"0.0.0 ";"GM0345";"2014JJ00";"3012";"2735";"1099"
"46854";"0.0.0 ";"GM0717";"2014JJ00";"800";"697";"250"
"47006";"0.0.0 ";"GM0861";"2014JJ00";"2252";"1973";"991"
"47158";"0.0.0 ";"GM0453";"2014JJ00";"3830";"3301";"1232"
"47310";"0.0.0 ";"GM0983";"2014JJ00";"7188";"6298";"2598"
"47462";"0.0.0 ";"GM0984";"2014JJ00";"2429";"2166";"1031"
"47614";"0.0.0 ";"GM1961";"2014JJ00";"2133";"1808";"849"
"47766";"0.0.0 ";"GM0622";"2014JJ00";"4739";"4168";"1910"
"47918";"0.0.0 ";"GM0096";"2014JJ00";"105";"94";"34"
"48070";"0.0.0 ";"GM0718";"2014JJ00";"2869";"2310";"890"
"48222";"0.0.0 ";"GM0986";"2014JJ00";"424";"405";"154"
"48374";"0.0.0 ";"GM1992";"2014JJ00";"3177";"2638";"1233"
"48526";"0.0.0 ";"GM0626";"2014JJ00";"849";"764";"351"
"48678";"0.0.0 ";"GM0285";"2014JJ00";"1095";"872";"388"
"48830";"0.0.0 ";"GM0865";"2014JJ00";"1347";"1213";"538"
"48982";"0.0.0 ";"GM1949";"2014JJ00";"1227";"1072";"379"
"49134";"0.0.0 ";"GM0866";"2014JJ00";"587";"519";"212"
"49286";"0.0.0 ";"GM0867";"2014JJ00";"2785";"2504";"1212"
"49438";"0.0.0 ";"GM0627";"2014JJ00";"1101";"968";"420"
"49590";"0.0.0 ";"GM0289";"2014JJ00";"1676";"1510";"807"
"49742";"0.0.0 ";"GM0629";"2014JJ00";"1190";"1029";"363"
"49894";"0.0.0 ";"GM0852";"2014JJ00";"473";"396";"163"
"50046";"0.0.0 ";"GM0988";"2014JJ00";"2976";"2563";"1004"
"50198";"0.0.0 ";"GM1960";"2014JJ00";"2104";"1799";"780"
"50350";"0.0.0 ";"GM0668";"2014JJ00";"577";"525";"254"
"50502";"0.0.0 ";"GM1969";"2014JJ00";"1666";"1424";"553"
"50654";"0.0.0 ";"GM1701";"2014JJ00";"487";"428";"153"
"50806";"0.0.0 ";"GM0293";"2014JJ00";"591";"540";"259"
"50958";"0.0.0 ";"GM1950";"2014JJ00";"869";"728";"186"
"51110";"0.0.0 ";"GM1783";"2014JJ00";"4753";"4188";"1858"
"51262";"0.0.0 ";"GM0098";"2014JJ00";"818";"721";"206"
"51414";"0.0.0 ";"GM0189";"2014JJ00";"600";"536";"275"
"51566";"0.0.0 ";"GM0296";"2014JJ00";"1608";"1434";"726"
"51718";"0.0.0 ";"GM1696";"2014JJ00";"793";"707";"328"
"51870";"0.0.0 ";"GM0352";"2014JJ00";"597";"540";"287"
"52022";"0.0.0 ";"GM0294";"2014JJ00";"1304";"1127";"476"
"52174";"0.0.0 ";"GM0873";"2014JJ00";"789";"675";"304"
"52326";"0.0.0 ";"GM0632";"2014JJ00";"2153";"1888";"959"
"52478";"0.0.0 ";"GM1690";"2014JJ00";"514";"452";"124"
"52630";"0.0.0 ";"GM0880";"2014JJ00";"439";"388";"120"
"52782";"0.0.0 ";"GM0351";"2014JJ00";"460";"404";"182"
"52934";"0.0.0 ";"GM0479";"2014JJ00";"8979";"8027";"2628"
"53086";"0.0.0 ";"GM0297";"2014JJ00";"1336";"1197";"526"
"53238";"0.0.0 ";"GM0473";"2014JJ00";"1221";"1072";"305"
"53390";"0.0.0 ";"GM0050";"2014JJ00";"1017";"820";"372"
"53542";"0.0.0 ";"GM0355";"2014JJ00";"3545";"3223";"1324"
"53694";"0.0.0 ";"GM0299";"2014JJ00";"1636";"1457";"632"
"53846";"0.0.0 ";"GM0637";"2014JJ00";"7770";"6702";"2722"
"53998";"0.0.0 ";"GM0638";"2014JJ00";"276";"240";"137"
"54150";"0.0.0 ";"GM1892";"2014JJ00";"1691";"1440";"587"
"54302";"0.0.0 ";"GM0879";"2014JJ00";"1105";"1006";"500"
"54454";"0.0.0 ";"GM0301";"2014JJ00";"2925";"2629";"1149"
"54606";"0.0.0 ";"GM1896";"2014JJ00";"518";"446";"185"
