"ID";"SoortMisdrijf";"RegioS";"Perioden";"GeregistreerdeMisdrijven_1";"Aangiften_2";"Internetaangiften_3"
"13201";"0.0.0 ";"GM1774";"2021JJ00";"412";"337";"228"
"13353";"0.0.0 ";"GM0221";"2021JJ00";"304";"265";"163"
"13505";"0.0.0 ";"GM0222";"2021JJ00";"2300";"1973";"1048"
"13657";"0.0.0 ";"GM0766";"2021JJ00";"674";"589";"320"
"13809";"0.0.0 ";"GM0505";"2021JJ00";"5484";"4208";"2001"
"13961";"0.0.0 ";"GM0498";"2021JJ00";"555";"472";"261"
"14113";"0.0.0 ";"GM1719";"2021JJ00";"790";"646";"371"
"14265";"0.0.0 ";"GM0303";"2021JJ00";"1274";"1086";"559"
"14417";"0.0.0 ";"GM0225";"2021JJ00";"460";"397";"199"
"14569";"0.0.0 ";"GM0226";"2021JJ00";"664";"556";"340"
"14721";"0.0.0 ";"GM1711";"2021JJ00";"1205";"862";"438"
"14873";"0.0.0 ";"GM0385";"2021JJ00";"814";"709";"374"
"15025";"0.0.0 ";"GM0228";"2021JJ00";"4989";"4218";"2562"
"15177";"0.0.0 ";"GM0317";"2021JJ00";"310";"276";"149"
"15329";"0.0.0 ";"GM1979";"2021JJ00";"1717";"1429";"612"
"15481";"0.0.0 ";"GM0770";"2021JJ00";"618";"505";"242"
"15633";"0.0.0 ";"GM1903";"2021JJ00";"641";"587";"360"
"15785";"0.0.0 ";"GM0772";"2021JJ00";"15021";"12089";"5909"
"15937";"0.0.0 ";"GM0230";"2021JJ00";"642";"515";"272"
"16089";"0.0.0 ";"GM0114";"2021JJ00";"4383";"3733";"1955"
"16241";"0.0.0 ";"GM0388";"2021JJ00";"801";"689";"359"
"16393";"0.0.0 ";"GM0153";"2021JJ00";"8419";"7094";"4163"
"16545";"0.0.0 ";"GM0232";"2021JJ00";"907";"756";"418"
"16697";"0.0.0 ";"GM0233";"2021JJ00";"927";"767";"424"
"16849";"0.0.0 ";"GM0777";"2021JJ00";"1712";"1454";"801"
"17001";"0.0.0 ";"GM1940";"2021JJ00";"1260";"1029";"522"
"17153";"0.0.0 ";"GM0779";"2021JJ00";"805";"655";"371"
"17305";"0.0.0 ";"GM1771";"2021JJ00";"1607";"1322";"721"
"17457";"0.0.0 ";"GM1652";"2021JJ00";"980";"846";"451"
"17609";"0.0.0 ";"GM0907";"2021JJ00";"556";"474";"261"
"17761";"0.0.0 ";"GM0784";"2021JJ00";"994";"839";"453"
"17913";"0.0.0 ";"GM1924";"2021JJ00";"1435";"1276";"675"
"18065";"0.0.0 ";"GM0664";"2021JJ00";"1735";"1443";"685"
"18217";"0.0.0 ";"GM0785";"2021JJ00";"758";"667";"374"
"18369";"0.0.0 ";"GM1942";"2021JJ00";"2516";"2193";"1305"
"18521";"0.0.0 ";"GM0512";"2021JJ00";"1530";"1242";"632"
"18673";"0.0.0 ";"GM0513";"2021JJ00";"3391";"2926";"1501"
"18825";"0.0.0 ";"GM0518";"2021JJ00";"35217";"28136";"13043"
"18977";"0.0.0 ";"GM0014";"2021JJ00";"11389";"9764";"5276"
"19129";"0.0.0 ";"GM1729";"2021JJ00";"437";"406";"273"
"19281";"0.0.0 ";"GM0158";"2021JJ00";"527";"457";"247"
"19433";"0.0.0 ";"GM0392";"2021JJ00";"7438";"6549";"3933"
"19585";"0.0.0 ";"GM0394";"2021JJ00";"6015";"5171";"2828"
"19737";"0.0.0 ";"GM1655";"2021JJ00";"1085";"942";"498"
"19889";"0.0.0 ";"GM0160";"2021JJ00";"1577";"1277";"547"
"20041";"0.0.0 ";"GM0243";"2021JJ00";"1781";"1396";"727"
"20193";"0.0.0 ";"GM0523";"2021JJ00";"464";"351";"184"
"20345";"0.0.0 ";"GM0072";"2021JJ00";"428";"358";"189"
"20497";"0.0.0 ";"GM0244";"2021JJ00";"324";"271";"149"
"20649";"0.0.0 ";"GM0396";"2021JJ00";"1315";"1152";"617"
"20801";"0.0.0 ";"GM0397";"2021JJ00";"1048";"909";"523"
"20953";"0.0.0 ";"GM0246";"2021JJ00";"388";"312";"157"
"21105";"0.0.0 ";"GM0074";"2021JJ00";"1524";"1259";"590"
"21257";"0.0.0 ";"GM0917";"2021JJ00";"5070";"4129";"1940"
"21409";"0.0.0 ";"GM1658";"2021JJ00";"504";"412";"230"
"21561";"0.0.0 ";"GM0399";"2021JJ00";"707";"621";"331"
"21713";"0.0.0 ";"GM0400";"2021JJ00";"2892";"2282";"989"
"21865";"0.0.0 ";"GM0163";"2021JJ00";"735";"629";"342"
"22017";"0.0.0 ";"GM0794";"2021JJ00";"4837";"4136";"2041"
"22169";"0.0.0 ";"GM0531";"2021JJ00";"939";"814";"539"
"22321";"0.0.0 ";"GM0164";"2021JJ00";"3586";"2903";"1646"
"22473";"0.0.0 ";"GM0796";"2021JJ00";"8409";"7044";"3666"
"22625";"0.0.0 ";"GM0252";"2021JJ00";"538";"474";"270"
"22777";"0.0.0 ";"GM0797";"2021JJ00";"1257";"1014";"603"
"22929";"0.0.0 ";"GM0534";"2021JJ00";"648";"554";"317"
"23081";"0.0.0 ";"GM0798";"2021JJ00";"423";"365";"238"
"23233";"0.0.0 ";"GM0402";"2021JJ00";"3927";"3459";"1895"
"23385";"0.0.0 ";"GM1963";"2021JJ00";"2352";"1860";"1088"
"23537";"0.0.0 ";"GM1735";"2021JJ00";"763";"634";"315"
"23689";"0.0.0 ";"GM1966";"2021JJ00";"1182";"979";"436"
"23841";"0.0.0 ";"GM1911";"2021JJ00";"1122";"977";"567"
"23993";"0.0.0 ";"GM0118";"2021JJ00";"2062";"1742";"927"
"24145";"0.0.0 ";"GM0405";"2021JJ00";"3073";"2605";"1226"
"24297";"0.0.0 ";"GM1507";"2021JJ00";"1402";"1249";"695"
"24449";"0.0.0 ";"GM0321";"2021JJ00";"1504";"1364";"821"
"24601";"0.0.0 ";"GM0406";"2021JJ00";"1202";"1098";"605"
"24753";"0.0.0 ";"GM0677";"2021JJ00";"891";"715";"354"
"24905";"0.0.0 ";"GM0353";"2021JJ00";"1052";"953";"570"
"25057";"0.0.0 ";"GM1884";"2021JJ00";"843";"637";"334"
"25209";"0.0.0 ";"GM0166";"2021JJ00";"1702";"1457";"724"
"25361";"0.0.0 ";"GM0678";"2021JJ00";"319";"269";"148"
"25513";"0.0.0 ";"GM0537";"2021JJ00";"1906";"1609";"969"
"25665";"0.0.0 ";"GM0928";"2021JJ00";"2352";"1930";"876"
"25817";"0.0.0 ";"GM1598";"2021JJ00";"641";"541";"324"
"25969";"0.0.0 ";"GM0542";"2021JJ00";"630";"539";"316"
"26121";"0.0.0 ";"GM1931";"2021JJ00";"1602";"1293";"614"
"26273";"0.0.0 ";"GM1659";"2021JJ00";"655";"551";"282"
"26425";"0.0.0 ";"GM1982";"2021JJ00";"2744";"2360";"1215"
"26577";"0.0.0 ";"GM0882";"2021JJ00";"1378";"1182";"601"
"26729";"0.0.0 ";"GM0415";"2021JJ00";"445";"398";"254"
"26881";"0.0.0 ";"GM1621";"2021JJ00";"1876";"1629";"977"
"27033";"0.0.0 ";"GM0417";"2021JJ00";"472";"407";"201"
"27185";"0.0.0 ";"GM0080";"2021JJ00";"5817";"4623";"2318"
"27337";"0.0.0 ";"GM0546";"2021JJ00";"5510";"4598";"2390"
"27489";"0.0.0 ";"GM0547";"2021JJ00";"850";"731";"441"
"27641";"0.0.0 ";"GM1916";"2021JJ00";"3181";"2629";"1330"
"27793";"0.0.0 ";"GM0995";"2021JJ00";"3751";"3076";"1470"
"27945";"0.0.0 ";"GM1640";"2021JJ00";"1316";"1093";"589"
"28097";"0.0.0 ";"GM0327";"2021JJ00";"791";"675";"424"
"28249";"0.0.0 ";"GM1705";"2021JJ00";"1121";"993";"553"
"28401";"0.0.0 ";"GM0553";"2021JJ00";"682";"593";"341"
"28553";"0.0.0 ";"GM0262";"2021JJ00";"896";"804";"446"
"28705";"0.0.0 ";"GM0809";"2021JJ00";"841";"742";"415"
"28857";"0.0.0 ";"GM0331";"2021JJ00";"398";"341";"183"
"29009";"0.0.0 ";"GM0168";"2021JJ00";"488";"389";"233"
"29161";"0.0.0 ";"GM0263";"2021JJ00";"924";"738";"424"
"29313";"0.0.0 ";"GM1641";"2021JJ00";"822";"650";"306"
"29465";"0.0.0 ";"GM1991";"2021JJ00";"2369";"1890";"999"
"29617";"0.0.0 ";"GM0556";"2021JJ00";"1182";"1062";"570"
"29769";"0.0.0 ";"GM0935";"2021JJ00";"6302";"5333";"2727"
"29921";"0.0.0 ";"GM0420";"2021JJ00";"1287";"1090";"557"
"30073";"0.0.0 ";"GM0938";"2021JJ00";"521";"451";"266"
"30225";"0.0.0 ";"GM1948";"2021JJ00";"2661";"2221";"1312"
"30377";"0.0.0 ";"GM0119";"2021JJ00";"1008";"895";"465"
"30529";"0.0.0 ";"GM0687";"2021JJ00";"2071";"1656";"898"
"30681";"0.0.0 ";"GM1842";"2021JJ00";"574";"463";"278"
"30833";"0.0.0 ";"GM1731";"2021JJ00";"912";"809";"429"
"30985";"0.0.0 ";"GM1952";"2021JJ00";"2315";"1929";"1157"
"31137";"0.0.0 ";"GM1709";"2021JJ00";"1414";"1093";"644"
"31289";"0.0.0 ";"GM1978";"2021JJ00";"882";"689";"385"
"31441";"0.0.0 ";"GM1955";"2021JJ00";"994";"861";"479"
"31593";"0.0.0 ";"GM0335";"2021JJ00";"317";"272";"166"
"31745";"0.0.0 ";"GM0944";"2021JJ00";"221";"192";"109"
"31897";"0.0.0 ";"GM1740";"2021JJ00";"675";"564";"317"
"32049";"0.0.0 ";"GM0946";"2021JJ00";"465";"363";"181"
"32201";"0.0.0 ";"GM0356";"2021JJ00";"3084";"2688";"1600"
"32353";"0.0.0 ";"GM0569";"2021JJ00";"712";"580";"298"
"32505";"0.0.0 ";"GM0267";"2021JJ00";"1327";"1087";"534"
"32657";"0.0.0 ";"GM0268";"2021JJ00";"10037";"8406";"4698"
"32809";"0.0.0 ";"GM1930";"2021JJ00";"3666";"2863";"1400"
"32961";"0.0.0 ";"GM1970";"2021JJ00";"1034";"793";"379"
"33113";"0.0.0 ";"GM1695";"2021JJ00";"229";"205";"100"
"33265";"0.0.0 ";"GM1699";"2021JJ00";"760";"664";"349"
"33417";"0.0.0 ";"GM0171";"2021JJ00";"1525";"1266";"659"
"33569";"0.0.0 ";"GM0575";"2021JJ00";"1670";"1446";"836"
"33721";"0.0.0 ";"GM0820";"2021JJ00";"688";"588";"329"
"33873";"0.0.0 ";"GM0302";"2021JJ00";"840";"706";"390"
"34025";"0.0.0 ";"GM0579";"2021JJ00";"688";"594";"324"
"34177";"0.0.0 ";"GM0823";"2021JJ00";"573";"487";"289"
"34329";"0.0.0 ";"GM0824";"2021JJ00";"948";"829";"473"
"34481";"0.0.0 ";"GM1895";"2021JJ00";"1506";"1132";"490"
"34633";"0.0.0 ";"GM0269";"2021JJ00";"623";"498";"273"
"34785";"0.0.0 ";"GM0173";"2021JJ00";"1005";"808";"463"
"34937";"0.0.0 ";"GM1773";"2021JJ00";"374";"334";"157"
"35089";"0.0.0 ";"GM0175";"2021JJ00";"412";"314";"161"
"35241";"0.0.0 ";"GM1586";"2021JJ00";"626";"546";"300"
"35393";"0.0.0 ";"GM0826";"2021JJ00";"2304";"1865";"1079"
"35545";"0.0.0 ";"GM0085";"2021JJ00";"579";"497";"228"
"35697";"0.0.0 ";"GM0431";"2021JJ00";"419";"309";"199"
"35849";"0.0.0 ";"GM0432";"2021JJ00";"271";"238";"140"
"36001";"0.0.0 ";"GM0086";"2021JJ00";"576";"493";"257"
"36153";"0.0.0 ";"GM0828";"2021JJ00";"4478";"3721";"2142"
"36305";"0.0.0 ";"GM1509";"2021JJ00";"822";"704";"361"
"36457";"0.0.0 ";"GM0437";"2021JJ00";"832";"686";"405"
"36609";"0.0.0 ";"GM0589";"2021JJ00";"272";"245";"134"
"36761";"0.0.0 ";"GM1734";"2021JJ00";"1465";"1191";"582"
"36913";"0.0.0 ";"GM0590";"2021JJ00";"848";"701";"399"
"37065";"0.0.0 ";"GM1894";"2021JJ00";"1277";"1098";"618"
"37217";"0.0.0 ";"GM0765";"2021JJ00";"453";"394";"175"
"37369";"0.0.0 ";"GM1926";"2021JJ00";"1596";"1430";"817"
"37521";"0.0.0 ";"GM0439";"2021JJ00";"3048";"2599";"1302"
"37673";"0.0.0 ";"GM0273";"2021JJ00";"644";"536";"302"
"37825";"0.0.0 ";"GM0177";"2021JJ00";"759";"642";"331"
"37977";"0.0.0 ";"GM0703";"2021JJ00";"620";"478";"264"
"38129";"0.0.0 ";"GM0274";"2021JJ00";"1049";"892";"457"
"38281";"0.0.0 ";"GM0339";"2021JJ00";"94";"82";"40"
"38433";"0.0.0 ";"GM1667";"2021JJ00";"326";"278";"147"
"38585";"0.0.0 ";"GM0275";"2021JJ00";"1480";"1275";"709"
"38737";"0.0.0 ";"GM0340";"2021JJ00";"524";"483";"283"
"38889";"0.0.0 ";"GM0597";"2021JJ00";"1815";"1579";"879"
"39041";"0.0.0 ";"GM1742";"2021JJ00";"926";"784";"444"
"39193";"0.0.0 ";"GM0603";"2021JJ00";"3261";"2618";"1377"
"39345";"0.0.0 ";"GM1669";"2021JJ00";"554";"468";"271"
"39497";"0.0.0 ";"GM0957";"2021JJ00";"3284";"2680";"1429"
"39649";"0.0.0 ";"GM0736";"2021JJ00";"1250";"1032";"539"
"39801";"0.0.0 ";"GM1674";"2021JJ00";"4499";"3844";"2162"
"39953";"0.0.0 ";"GM0599";"2021JJ00";"47692";"37577";"19377"
"40105";"0.0.0 ";"GM0277";"2021JJ00";"45";"41";"25"
"40257";"0.0.0 ";"GM0840";"2021JJ00";"880";"768";"417"
"40409";"0.0.0 ";"GM0441";"2021JJ00";"1615";"1213";"668"
"40561";"0.0.0 ";"GM0279";"2021JJ00";"245";"220";"113"
"40713";"0.0.0 ";"GM0606";"2021JJ00";"4420";"3628";"1873"
"40865";"0.0.0 ";"GM0088";"2021JJ00";"33";"29";"17"
"41017";"0.0.0 ";"GM1676";"2021JJ00";"1092";"938";"537"
"41169";"0.0.0 ";"GM0965";"2021JJ00";"256";"223";"135"
"41321";"0.0.0 ";"GM0845";"2021JJ00";"788";"690";"420"
"41473";"0.0.0 ";"GM1883";"2021JJ00";"4651";"3768";"1746"
"41625";"0.0.0 ";"GM0610";"2021JJ00";"640";"528";"295"
"41777";"0.0.0 ";"GM1714";"2021JJ00";"810";"523";"246"
"41929";"0.0.0 ";"GM0090";"2021JJ00";"2238";"1707";"766"
"42081";"0.0.0 ";"GM0342";"2021JJ00";"1414";"1251";"727"
"42233";"0.0.0 ";"GM0847";"2021JJ00";"593";"495";"251"
"42385";"0.0.0 ";"GM0848";"2021JJ00";"706";"600";"332"
"42537";"0.0.0 ";"GM0037";"2021JJ00";"1007";"758";"369"
"42689";"0.0.0 ";"GM0180";"2021JJ00";"341";"242";"135"
"42841";"0.0.0 ";"GM0532";"2021JJ00";"715";"591";"316"
"42993";"0.0.0 ";"GM0851";"2021JJ00";"728";"623";"355"
"43145";"0.0.0 ";"GM1708";"2021JJ00";"1323";"1065";"509"
"43297";"0.0.0 ";"GM0971";"2021JJ00";"800";"672";"388"
"43449";"0.0.0 ";"GM1904";"2021JJ00";"2189";"1755";"985"
"43601";"0.0.0 ";"GM1900";"2021JJ00";"2788";"2288";"1066"
"43753";"0.0.0 ";"GM0715";"2021JJ00";"1913";"1479";"629"
"43905";"0.0.0 ";"GM0093";"2021JJ00";"171";"145";"66"
"44057";"0.0.0 ";"GM0448";"2021JJ00";"448";"381";"244"
"44209";"0.0.0 ";"GM1525";"2021JJ00";"1051";"949";"576"
"44361";"0.0.0 ";"GM0716";"2021JJ00";"641";"553";"296"
"44513";"0.0.0 ";"GM0281";"2021JJ00";"2122";"1836";"971"
"44665";"0.0.0 ";"GM0855";"2021JJ00";"12828";"11065";"5952"
"44817";"0.0.0 ";"GM0183";"2021JJ00";"308";"274";"162"
"44969";"0.0.0 ";"GM1700";"2021JJ00";"819";"615";"320"
"45121";"0.0.0 ";"GM1730";"2021JJ00";"885";"788";"446"
"45273";"0.0.0 ";"GM0737";"2021JJ00";"709";"535";"261"
"45425";"0.0.0 ";"GM0450";"2021JJ00";"439";"390";"221"
"45577";"0.0.0 ";"GM0451";"2021JJ00";"985";"847";"393"
"45729";"0.0.0 ";"GM0184";"2021JJ00";"574";"451";"219"
"45881";"0.0.0 ";"GM0344";"2021JJ00";"21856";"19632";"11726"
"46033";"0.0.0 ";"GM1581";"2021JJ00";"1598";"1383";"779"
"46185";"0.0.0 ";"GM0981";"2021JJ00";"313";"286";"141"
"46337";"0.0.0 ";"GM0994";"2021JJ00";"708";"644";"388"
"46489";"0.0.0 ";"GM0858";"2021JJ00";"1216";"1025";"563"
"46641";"0.0.0 ";"GM0047";"2021JJ00";"1028";"854";"387"
"46793";"0.0.0 ";"GM0345";"2021JJ00";"2579";"2286";"1178"
"46945";"0.0.0 ";"GM0717";"2021JJ00";"554";"482";"292"
"47097";"0.0.0 ";"GM0861";"2021JJ00";"1493";"1294";"701"
"47249";"0.0.0 ";"GM0453";"2021JJ00";"2708";"2333";"1265"
"47401";"0.0.0 ";"GM0983";"2021JJ00";"5643";"4580";"2453"
"47553";"0.0.0 ";"GM0984";"2021JJ00";"1676";"1428";"747"
"47705";"0.0.0 ";"GM1961";"2021JJ00";"1830";"1561";"865"
"47857";"0.0.0 ";"GM0622";"2021JJ00";"3892";"3308";"1541"
"48009";"0.0.0 ";"GM0096";"2021JJ00";"80";"76";"29"
"48161";"0.0.0 ";"GM0718";"2021JJ00";"1984";"1584";"718"
"48313";"0.0.0 ";"GM0986";"2021JJ00";"306";"277";"195"
"48465";"0.0.0 ";"GM1992";"2021JJ00";"2547";"2181";"1184"
"48617";"0.0.0 ";"GM0626";"2021JJ00";"772";"678";"398"
"48769";"0.0.0 ";"GM0285";"2021JJ00";"698";"582";"333"
"48921";"0.0.0 ";"GM0865";"2021JJ00";"1016";"874";"500"
"49073";"0.0.0 ";"GM1949";"2021JJ00";"1072";"880";"373"
"49225";"0.0.0 ";"GM0866";"2021JJ00";"554";"497";"274"
"49377";"0.0.0 ";"GM0867";"2021JJ00";"1895";"1545";"748"
"49529";"0.0.0 ";"GM0627";"2021JJ00";"1014";"851";"470"
"49681";"0.0.0 ";"GM0289";"2021JJ00";"1197";"1060";"554"
"49833";"0.0.0 ";"GM0629";"2021JJ00";"1022";"830";"359"
"49985";"0.0.0 ";"GM0852";"2021JJ00";"439";"391";"191"
"50137";"0.0.0 ";"GM0988";"2021JJ00";"2007";"1581";"722"
"50289";"0.0.0 ";"GM1960";"2021JJ00";"1773";"1550";"977"
"50441";"0.0.0 ";"GM0668";"2021JJ00";"475";"419";"246"
"50593";"0.0.0 ";"GM1969";"2021JJ00";"1436";"1208";"671"
"50745";"0.0.0 ";"GM1701";"2021JJ00";"388";"351";"174"
"50897";"0.0.0 ";"GM0293";"2021JJ00";"447";"398";"222"
"51049";"0.0.0 ";"GM1950";"2021JJ00";"1035";"843";"269"
"51201";"0.0.0 ";"GM1783";"2021JJ00";"3972";"3341";"1949"
"51353";"0.0.0 ";"GM0098";"2021JJ00";"640";"528";"244"
"51505";"0.0.0 ";"GM0189";"2021JJ00";"479";"401";"236"
"51657";"0.0.0 ";"GM0296";"2021JJ00";"1448";"1256";"684"
"51809";"0.0.0 ";"GM1696";"2021JJ00";"710";"654";"343"
"51961";"0.0.0 ";"GM0352";"2021JJ00";"532";"480";"285"
"52113";"0.0.0 ";"GM0294";"2021JJ00";"1072";"866";"390"
"52265";"0.0.0 ";"GM0873";"2021JJ00";"784";"623";"344"
"52417";"0.0.0 ";"GM0632";"2021JJ00";"2001";"1700";"1058"
"52569";"0.0.0 ";"GM1690";"2021JJ00";"482";"426";"247"
"52721";"0.0.0 ";"GM0880";"2021JJ00";"399";"328";"198"
"52873";"0.0.0 ";"GM0351";"2021JJ00";"363";"323";"163"
"53025";"0.0.0 ";"GM0479";"2021JJ00";"6692";"5486";"2960"
"53177";"0.0.0 ";"GM0297";"2021JJ00";"1189";"1029";"618"
"53329";"0.0.0 ";"GM0473";"2021JJ00";"1089";"897";"467"
"53481";"0.0.0 ";"GM0050";"2021JJ00";"787";"697";"399"
"53633";"0.0.0 ";"GM0355";"2021JJ00";"2647";"2257";"1093"
"53785";"0.0.0 ";"GM0299";"2021JJ00";"1299";"1069";"593"
"53937";"0.0.0 ";"GM0637";"2021JJ00";"5371";"4230";"2076"
"54089";"0.0.0 ";"GM0638";"2021JJ00";"278";"243";"151"
"54241";"0.0.0 ";"GM1892";"2021JJ00";"1517";"1258";"674"
"54393";"0.0.0 ";"GM0879";"2021JJ00";"627";"523";"288"
"54545";"0.0.0 ";"GM0301";"2021JJ00";"2289";"1942";"932"
"54697";"0.0.0 ";"GM1896";"2021JJ00";"508";"429";"241"
"54849";"0.0.0 ";"GM0642";"2021JJ00";"1428";"1247";"672"
"55001";"0.0.0 ";"GM0193";"2021JJ00";"6787";"5536";"2850"
"55153";"0.0.0 ";"GM0998";"2021JJ00";;;
